dest,source 
"134366 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Kỹ_thuật nền_móng và Công_trình ngầm FECON ( FCN ) và bà Hà_Thị_Chín , em_gái của phó_chủ_tịch HĐQT doanh_nghiệp",",134366,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Kỹ_thuật,nền_móng,Công_trình,ngầm,FECON,FCN,Hà_Thị_Chín,em_gái,phó_chủ_tịch,HĐQT,doanh_nghiệp"
"134372 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Phát_triển nhà Bà_Rịa – Vũng_Tàu ( HDC ) và ông Hoàng Chung_Kiên , Thành_viên ban kiểm_soát doanh_nghiệp",",134372,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Phát_triển,Bà_Rịa,–,Vũng_Tàu,HDC,Hoàng,Chung_Kiên,Thành_viên,ban,kiểm_soát,doanh_nghiệp"
"135109 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Nhân_lực và Thương_mại Vinaconex ( VCM ) và ông Nguyễn_Tiến_Đạt , Kế_toán_trưởng kiêm Người công_bố thông_tin cho doanh_nghiệp",",135109,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Nhân_lực,Thương_mại,Vinaconex,VCM,Nguyễn_Tiến_Đạt,Kế_toán_trưởng,kiêm,Người,công_bố,thông_tin,doanh_nghiệp"
"135223 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Chế_biến thủy_sản và Xuất_nhập_khẩu Cà_Mau ( CMX ) và bà Nguyễn_Thị_Đà , Người công_bố thông_tin cho doanh_nghiệp",",135223,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Chế_biến,thủy_sản,Xuất_nhập_khẩu,Cà_Mau,CMX,Nguyễn_Thị_Đà,Người,công_bố,thông_tin,doanh_nghiệp"
"135573 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Đầu_tư và Phát_triển giáo_dục Phương_Nam ( SED ) và bà Nguyễn_Thị Chung , vợ ông Nguyễn Minh_Khang , Ủy_viên HĐQT doanh_nghiệp",",135573,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Đầu_tư,Phát_triển,giáo_dục,Phương_Nam,SED,Nguyễn_Thị,Chung,vợ,Nguyễn,Minh_Khang,Ủy_viên,HĐQT,doanh_nghiệp"
"136074 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Chế_biến thủy_sản và Xuất_nhập_khẩu Cà_Mau ( CMX ) và bà Nguyễn_Thị_Đà , Người công_bố thông_tin cho doanh_nghiệp",",136074,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Chế_biến,thủy_sản,Xuất_nhập_khẩu,Cà_Mau,CMX,Nguyễn_Thị_Đà,Người,công_bố,thông_tin,doanh_nghiệp"
"136372 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Đồ_hộp Hạ_Long ( CAN ) và bà Phạm_Thị_Thu Nga , Phó_tổng_giám_đốc kiêm Người được ủy quyền công_bố thông_tin cho doanh_nghiệp",",136372,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Đồ_hộp,Hạ_Long,CAN,Phạm_Thị_Thu,Nga,Phó_tổng_giám_đốc,kiêm,Người,ủy,quyền,công_bố,thông_tin,doanh_nghiệp"
"136453 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Khai_thác và Chế_biến khoáng_sản Bắc_Giang ( BGM ) và bà Ngô_Thị_Huyền , em_gái ông Ngô_Văn_Phương , Chủ_tịch HĐQT doanh_nghiệp",",136453,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Khai_thác,Chế_biến,khoáng_sản,Bắc_Giang,BGM,Ngô_Thị_Huyền,em_gái,Ngô_Văn_Phương,Chủ_tịch,HĐQT,doanh_nghiệp"
"138764 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Mía đường Lam_Sơn ( LSS ) và ông Hà_Đức Chính , cổ_đông nội_bộ kiêm Ủy_viên HĐQT doanh_nghiệp",",138764,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Mía,đường,Lam_Sơn,LSS,Hà_Đức,Chính,cổ_đông,nội_bộ,kiêm,Ủy_viên,HĐQT,doanh_nghiệp"
"139273 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin kết_quả giao_dịch giữa Công_ty cổ_phần Công_nghiệp cao_su miền Nam ( CSM ) và bà Nguyễn_Thị_Thanh_Thiên_Kim_Loan , em_gái ông Nguyễn_Song , Phó_tổng_giám_đốc doanh_nghiệp",",139273,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,kết_quả,giao_dịch,Công_ty,cổ_phần,Công_nghiệp,cao_su,miền,Nam,CSM,Nguyễn_Thị_Thanh_Thiên_Kim_Loan,em_gái,Nguyễn_Song,Phó_tổng_giám_đốc,doanh_nghiệp"
"142438 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Nhân_lực và Thương_mại Vinaconex ( VCM ) và ông Nguyễn_Tiến_Đạt , Ủy_viên HĐQT kiêm Kế_toán_trưởng và Người công_bố thông_tin cho doanh_nghiệp",",142438,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Nhân_lực,Thương_mại,Vinaconex,VCM,Nguyễn_Tiến_Đạt,Ủy_viên,HĐQT,kiêm,Kế_toán_trưởng,Người,công_bố,thông_tin,doanh_nghiệp"
"142580 : Ủy_ban Chứng_khoán Nhà_nước công_bố thông_tin về giao_dịch cổ_phiếu giữa Công_ty cổ_phần Muối Khánh_Hòa ( KSC - UpCOM ) và bà Nguyễn_Thị_Kim Yến , vợ ông Văn Hiền_Đức , Chủ_tịch HĐQT kiêm Tổng_giám_đốc doanh_nghiệp",",142580,Ủy_ban,Chứng_khoán,Nhà_nước,công_bố,thông_tin,giao_dịch,cổ_phiếu,Công_ty,cổ_phần,Muối,Khánh_Hòa,KSC,UpCOM,Nguyễn_Thị_Kim,Yến,vợ,Văn,Hiền_Đức,Chủ_tịch,HĐQT,kiêm,Tổng_giám_đốc,doanh_nghiệp"
"143089 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Đầu_tư phát_triển công_nghệ điện_tử – Viễn_thông ( ELC ) và bà Vũ_Thị Ngân_Hà , Thành_viên Ban kiểm_soát doanh_nghiệp",",143089,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Đầu_tư,phát_triển,công_nghệ,điện_tử,–,Viễn_thông,ELC,Vũ_Thị,Ngân_Hà,Thành_viên,Ban,kiểm_soát,doanh_nghiệp"
"143095 : Ủy_ban Chứng_khoán Nhà_nước ( SSC ) công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Phát_triển nguồn nhân_lực LOD ( LOD ) và ông Vũ_Công_Bình , cổ_đông lớn kiêm Chủ_tịch HĐQT doanh_nghiệp",",143095,Ủy_ban,Chứng_khoán,Nhà_nước,SSC,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Phát_triển,nhân_lực,LOD,LOD,Vũ_Công_Bình,cổ_đông,kiêm,Chủ_tịch,HĐQT,doanh_nghiệp"
"143424 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin kết_quả giao_dịch giữa Công_ty cổ_phần Cmistone ( CMI ) và ông Nguyễn_Văn Hùng , Phó_tổng_giám_đốc kiêm Kế_toán_trưởng và Người được ủy quyền công_bố thông_tin cho doanh_nghiệp",",143424,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,kết_quả,giao_dịch,Công_ty,cổ_phần,Cmistone,CMI,Nguyễn_Văn,Hùng,Phó_tổng_giám_đốc,kiêm,Kế_toán_trưởng,Người,ủy,quyền,công_bố,thông_tin,doanh_nghiệp"
"144104 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Đầu_tư và Xây_dựng thủy_lợi Lâm_Đồng ( LHC ) và bà Nguyễn_Thị Chung , vợ ông Lê_Đình_Hòa , Ủy_viên HĐQT doanh_nghiệp",",144104,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Đầu_tư,Xây_dựng,thủy_lợi,Lâm_Đồng,LHC,Nguyễn_Thị,Chung,vợ,Lê_Đình_Hòa,Ủy_viên,HĐQT,doanh_nghiệp"
"144579 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin kết_quả giao_dịch giữa Công_ty cổ_phần Khai_thác và Chế_biến khoáng_sản Lào Cao ( LCM ) và ông Phạm_Bá_Huy , Thành_viên HĐQT kiêm Tổng_giám_đốc doanh_nghiệp",",144579,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,kết_quả,giao_dịch,Công_ty,cổ_phần,Khai_thác,Chế_biến,khoáng_sản,Lào,Cao,LCM,Phạm_Bá_Huy,Thành_viên,HĐQT,kiêm,Tổng_giám_đốc,doanh_nghiệp"
"144611 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Khai_thác và Chế_biến khoáng_sản Bắc_Giang ( BGM ) và bà Ngô_Thị_Huyền , em_gái ông Ngô_Văn_Phương , Chủ_tịch HĐQT doanh_nghiệp",",144611,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Khai_thác,Chế_biến,khoáng_sản,Bắc_Giang,BGM,Ngô_Thị_Huyền,em_gái,Ngô_Văn_Phương,Chủ_tịch,HĐQT,doanh_nghiệp"
"145137 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Đầu_tư và phát_triển giáo_dục Phương_Nam ( SED ) và bà Nguyễn_Minh_Trang , con_gái ông Nguyễn Minh_Khang , Ủy_viên HĐQT doanh_nghiệp",",145137,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Đầu_tư,phát_triển,giáo_dục,Phương_Nam,SED,Nguyễn_Minh_Trang,con_gái,Nguyễn,Minh_Khang,Ủy_viên,HĐQT,doanh_nghiệp"
"145603 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Tư_vấn xây_dựng điện 4 ( TV4 ) và ông Vũ Thành_Danh , Ủy_viên HĐQT , Kế_toán_trưởng kiêm Người được ủy quyền công_bố thông_tin cho doanh_nghiệp",",145603,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Tư_vấn,xây_dựng,điện,4,TV4,Vũ,Thành_Danh,Ủy_viên,HĐQT,Kế_toán_trưởng,kiêm,Người,ủy,quyền,công_bố,thông_tin,doanh_nghiệp"
"146538 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin giao_dịch giữa Công_ty cổ_phần Khai_thác và Chế_biến khoáng_sản Lào_Cai ( LCM ) và ông Phạm_Bá_Huy , Thành_viên HĐQT kiêm Tổng_giám_đốc doanh_nghiệp",",146538,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,giao_dịch,Công_ty,cổ_phần,Khai_thác,Chế_biến,khoáng_sản,Lào_Cai,LCM,Phạm_Bá_Huy,Thành_viên,HĐQT,kiêm,Tổng_giám_đốc,doanh_nghiệp"
"148230 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin giao_dịch giữa Tổng_công_ty Khí Việt_Nam ( PV Gas – mã : GAS ) và ông Phạm_Đình Đạt , Thành_viên Ban kiểm_soát doanh_nghiệp",",148230,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,giao_dịch,Tổng_công_ty,Khí,Việt_Nam,PV,Gas,–,mã,GAS,Phạm_Đình,Đạt,Thành_viên,Ban,kiểm_soát,doanh_nghiệp"
"149778 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch giữa Công_ty cổ_phần Dịch_vụ Hoàng_Huy ( HHS ) và bà Trần_Thị_Thu Hường , vợ ông Nguyễn_Trọng_Cường , Thành_viên Ban kiểm_soát doanh_nghiệp",",149778,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,Công_ty,cổ_phần,Dịch_vụ,Hoàng_Huy,HHS,Trần_Thị_Thu,Hường,vợ,Nguyễn_Trọng_Cường,Thành_viên,Ban,kiểm_soát,doanh_nghiệp"
NHÓM 1 - 4 115007 : Sở giao_dịch chứng_khoán TP HCM công_bố về việc thay_đổi tỷ_lệ sở_hữu giữa Công_ty TNHH Quản_lý Quỹ SSI ( SSIAM ) và Công_ty cổ_phần Bibica ( BBC ),",NHÓM,1,4,115007,Sở,giao_dịch,chứng_khoán,TP,HCM,công_bố,tỷ_lệ,sở_hữu,Công_ty,TNHH,Quản_lý,Quỹ,SSI,SSIAM,Công_ty,cổ_phần,Bibica,BBC"
116100 : Sở giao_dịch chứng_khoán TP HCM công_bố thông_tin về việc thay_đổi tỷ_lệ sở_hữu của Quỹ tầm nhìn SSI ( SSIVF ) đối_với cổ_phiếu của Công_ty cổ_phần dược_phẩm OPC ( OPC ),",116100,Sở,giao_dịch,chứng_khoán,TP,HCM,công_bố,thông_tin,tỷ_lệ,sở_hữu,Quỹ,tầm,SSI,SSIVF,cổ_phiếu,Công_ty,cổ_phần,dược_phẩm,OPC,OPC"
116456 : Sở giao_dịch TP HCM thông_báo về kết_quả giao_dịch của giữa cổ_đông lớn là Đặng_Ngọc_Thanh đối_với Công_ty cổ_phần Đầu_tư Hạ_tầng Kỹ_thuật TP HCM ( CII ),",116456,Sở,giao_dịch,TP,HCM,thông_báo,kết_quả,giao_dịch,cổ_đông,Đặng_Ngọc_Thanh,Công_ty,cổ_phần,Đầu_tư,Hạ_tầng,Kỹ_thuật,TP,HCM,CII"
116902 : Sở giao_dịch chứng_khoán TP HCM công_bố thông_tin về việc thay_đổi tỷ_lệ sở_hữu giữa Công_ty TNHH Quản_lý quỹ SSI ( SSIAM ) và Công_ty cổ_phần Bibica ( BBC ),",116902,Sở,giao_dịch,chứng_khoán,TP,HCM,công_bố,thông_tin,tỷ_lệ,sở_hữu,Công_ty,TNHH,Quản_lý,quỹ,SSI,SSIAM,Công_ty,cổ_phần,Bibica,BBC"
117980 : Sở giao_dịch chứng_khoán TP HCM thông_báo về việc thay_đổi tỷ_lệ sở_hữu giữa Công_ty TNHH NDH Việt_Nam và Công_ty cổ_phần Xuyên Thái_Bình ( PAN ),",117980,Sở,giao_dịch,chứng_khoán,TP,HCM,thông_báo,tỷ_lệ,sở_hữu,Công_ty,TNHH,NDH,Việt_Nam,Công_ty,cổ_phần,Xuyên,Thái_Bình,PAN"
120517 : Sở giao_dịch chứng_khoán TP HCM thông_báo về việc niêm_yết và phát_hành thêm cổ_phiếu của Công_ty cổ_phần Đầu_tư phát_triển Công_nghiệp – Thương_mại Củ_Chi ( CCI ),",120517,Sở,giao_dịch,chứng_khoán,TP,HCM,thông_báo,niêm_yết,phát_hành,cổ_phiếu,Công_ty,cổ_phần,Đầu_tư,phát_triển,Công_nghiệp,–,Thương_mại,Củ_Chi,CCI"
121818 : Sở giao_dịch chứng_khoán TP HCM thông_báo về việc thay_đổi tỷ_lệ sở_hữu của Công_ty cổ_phần Đầu_tư bất_động_sản SSI ( SSI REIT ) đối_với Công_ty cổ_phần Giống cây_trồng Trung_ương ( NSC ),",121818,Sở,giao_dịch,chứng_khoán,TP,HCM,thông_báo,tỷ_lệ,sở_hữu,Công_ty,cổ_phần,Đầu_tư,bất_động_sản,SSI,SSI,REIT,Công_ty,cổ_phần,Giống,cây_trồng,Trung_ương,NSC"
124267 : Sở giao_dịch chứng_khoán TP HCM thông_báo về việc vi_phạm công_bố thông_tin giao_dịch của ông Lê_Ngọc_Hội đối_với cổ_phiếu Công_ty cổ_phần Vàng_bạc đá_quý Phú_Nhuận ( PNJ ),",124267,Sở,giao_dịch,chứng_khoán,TP,HCM,thông_báo,vi_phạm,công_bố,thông_tin,giao_dịch,Lê_Ngọc_Hội,cổ_phiếu,Công_ty,cổ_phần,Vàng_bạc,đá_quý,Phú_Nhuận,PNJ"
128052 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin về việc phát_hành cổ_phiếu thưởng năm 2012 của Công_ty cổ_phần Thương_mại – Dịch_vụ Bến_Thành ( mã : BTT ),",128052,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,phát_hành,cổ_phiếu,thưởng,2012,Công_ty,cổ_phần,Thương_mại,–,Dịch_vụ,Bến_Thành,mã,BTT"
129238 : Sở Giao_dịch Chứng_khoán TP HCM ( HSX ) công_bố thông về số_lượng cổ_phiếu có quyền biểu_quyết đang lưu_hành của Công_ty cổ_phần Tập_đoàn Masan ( MSN ),",129238,Sở,Giao_dịch,Chứng_khoán,TP,HCM,HSX,công_bố,thông,số_lượng,cổ_phiếu,quyền,biểu_quyết,lưu_hành,Công_ty,cổ_phần,Tập_đoàn,Masan,MSN"
130400 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin về việc thay_đổi sở_hữu cổ_đông lớn giữa Công_ty cổ_phần Nhiệt_điện Phả_Lại ( PPC ) và Công_ty cổ_phần Cơ_Điện_Lạnh ( REE ),",130400,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,sở_hữu,cổ_đông,Công_ty,cổ_phần,Nhiệt_điện,Phả_Lại,PPC,Công_ty,cổ_phần,Cơ_Điện_Lạnh,REE"
130795 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin về số_lượng cổ_phiếu lưu_hành và có quyền biểu_quyết của Công_ty cổ_phần Đầu_tư xây_dựng và Khai_thác công_trình giao_thông 584 ( NTB ),",130795,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,số_lượng,cổ_phiếu,lưu_hành,quyền,biểu_quyết,Công_ty,cổ_phần,Đầu_tư,xây_dựng,Khai_thác,công_trình,giao_thông,584,NTB"
131231 : Sở giao_dịch chứng_khoán Hà_Nội vừa có quyết_định về việc chấp_thuận cho Ngân_hàng thương_mại cổ_phần Sài_Gòn - Hà_Nội ( mã SHB ) được niêm_yết bổ_sung cổ_phiếu phát_hành thêm,",131231,Sở,giao_dịch,chứng_khoán,Hà_Nội,quyết_định,chấp_thuận,Ngân_hàng,thương_mại,cổ_phần,Sài_Gòn,Hà_Nội,mã,SHB,niêm_yết,bổ_sung,cổ_phiếu,phát_hành"
"132760 : Sở Giao_dịch Chứng_khoán TP HCM công_bố nghị_quyết đại_hội cổ_đông năm 2012 xin ý_kiến về việc phát_hành cổ_phiếu tại Công_ty cổ_phần Sữa Việt_Nam ( Vinamilk , mã : VNM )",",132760,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,nghị_quyết,đại_hội,cổ_đông,2012,ý_kiến,phát_hành,cổ_phiếu,Công_ty,cổ_phần,Sữa,Việt_Nam,Vinamilk,mã,VNM"
132831 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin về việc thay_đổi tỷ_lệ sở_hữu cổ_đông lớn tại Công_ty cổ_phần Sách và Thiết_bị Trường_học Nam_Định ( DST ),",132831,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,tỷ_lệ,sở_hữu,cổ_đông,Công_ty,cổ_phần,Sách,Thiết_bị,Trường_học,Nam_Định,DST"
133292 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin về việc thay_đổi tỷ_lệ sở_hữu và cổ_đông lớn tại Công_ty cổ_phần Hưng_Đạo Container ( HDO ) và quỹ đầu_tư Lotus - Mekong River Equity_Fund,",133292,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,tỷ_lệ,sở_hữu,cổ_đông,Công_ty,cổ_phần,Hưng_Đạo,Container,HDO,quỹ,đầu_tư,Lotus,Mekong,River,Equity_Fund"
134381 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin về việc phát thành thêm cổ_phiếu của Công_ty cổ_phần Kỹ_thuật nền_móng và Công_trình ngầm FECON ( FCN ),",134381,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,phát,thành,cổ_phiếu,Công_ty,cổ_phần,Kỹ_thuật,nền_móng,Công_trình,ngầm,FECON,FCN"
137462 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin về việc nâng tỷ_lệ sở_hữu giữa Công_ty cổ_phần Sản_xuất Kinh_doanh dược và Trang_thiết_bị y_tế ( AMV ) và cổ_đông lớn American LLC,",137462,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,nâng,tỷ_lệ,sở_hữu,Công_ty,cổ_phần,Sản_xuất,Kinh_doanh,dược,Trang_thiết_bị,y_tế,AMV,cổ_đông,American,LLC"
144560 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông về việc thay_đổi tỷ_lệ sở_hữu của cổ_đông lớn diễn ra tại Công_ty cổ_phần Kinh_doanh dịch_vụ cao_cấp dầu_khí Việt_Nam ( PVR ),",144560,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông,tỷ_lệ,sở_hữu,cổ_đông,diễn,Công_ty,cổ_phần,Kinh_doanh,dịch_vụ,cao_cấp,dầu_khí,Việt_Nam,PVR"
145612 : Sở Giao_dịch Chứng_khoán TP HCM công_bố thông_tin về việc thay_đổi tỷ_lệ sở_hữu cổ_đông lớn diễn ra tại Công_ty cổ_phần Bao_bì dầu thực_vật ( VPK ),",145612,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,thông_tin,tỷ_lệ,sở_hữu,cổ_đông,diễn,Công_ty,cổ_phần,Bao_bì,dầu,thực_vật,VPK"
146687 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin về việc thay_đổi tỷ_lệ sở_hữu của cổ_đông lớn diễn ra tại Công_ty cổ_phần Chứng_khoán Sao Việt ( SVS ),",146687,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,tỷ_lệ,sở_hữu,cổ_đông,diễn,Công_ty,cổ_phần,Chứng_khoán,Sao,Việt,SVS"
146824 : Sở Giao_dịch Chứng_khoán Hà_Nội_công_bố thông_tin về việc trả cổ_phiếu thưởng cho cổ_đông hiện_hữu tại Tổng_công_ty cổ_phần Dịch_vụ Kỹ_thuật dầu_khí Việt_Nam ( PVS ),",146824,Sở,Giao_dịch,Chứng_khoán,Hà_Nội_công_bố,thông_tin,cổ_phiếu,thưởng,cổ_đông,hiện_hữu,Tổng_công_ty,cổ_phần,Dịch_vụ,Kỹ_thuật,dầu_khí,Việt_Nam,PVS"
147802 : Sở Giao_dịch Chứng_khoán TP HCM công_bố kết_quả giao_dịch và thông_tin về việc thay_đổi tỷ_lệ sở_hữu cổ_đông lớn diễn ra tại Công_ty cổ_phần Bibica ( BBC ),",147802,Sở,Giao_dịch,Chứng_khoán,TP,HCM,công_bố,kết_quả,giao_dịch,thông_tin,tỷ_lệ,sở_hữu,cổ_đông,diễn,Công_ty,cổ_phần,Bibica,BBC"
148474 : Ngân_hàng thương_mại cổ_phần công_thương Việt_Nam ( CTG ) công_bố thông_tin về khống_chế tỷ_lệ sở_hữu của nhà đầu_tư nước_ngoài trên Sở giao_dịch chứng_khoán TP HCM ( HSX ),",148474,Ngân_hàng,thương_mại,cổ_phần,công_thương,Việt_Nam,CTG,công_bố,thông_tin,khống_chế,tỷ_lệ,sở_hữu,đầu_tư,nước_ngoài,Sở,giao_dịch,chứng_khoán,TP,HCM,HSX"
