dest,source 
"_Thị_trường_luôn_có_sự_bất_ngờ,_Vn-Index_trong_các_phiên_gần_đây_luôn_có_sự_tăng_mạnh,_theo_sau_đó_là_giảm_mạnh._",trường_có_Vn-Index_trong_phiên_có_tăng_là_giảm_
"_Ngưỡng_Fibonacci_61.8_thường_khá_mạnh,_điều_này_thể_hiện_khá_rõ_nét_qua_4_lần_hỗ_trợ_thành_công_cho_Vn-Index_trong_tuần_qua._",number_number_Vn-Index_trong_
"_Bên_cạnh_đó,_động_thái_bán_ròng_5_phiên_liên_tiếp_của_khối_ngoại_cũng_là_mối_đe_doạ_đáng_kể_cho_VN-Index._NHÓM_301_",number_phiên_của_là_VN-Index_NHÓM_number_
"_Tuy_nhiên,_sang_đến_đợt_khớp_lệnh_thứ_2,_Vn-Index_chỉ_còn_tăng_1,72_điểm,_tương_đương_0,17%._",đợt_khớp_lệnh_number_Vn-Index_tăng_number_điểm_tư_đương_number_%_
"_Kết_thúc_thời_gian_khớp_lệnh_này,_chỉ_số_Vn-Index_tăng_tới_37,07_điểm_(tương_ứng_mức_tăng_4,56%)._",khớp_lệnh_Vn-Index_tăng_number_điểm_tư_mức_tăng_number_%_
_Đợt_khớp_lệnh_đóng_cửa_giúp_Vn-Index_gỡ_lại_chút_ít._,khớp_lệnh_cửa_Vn-Index_
"_Sau_đợt_khớp_lệnh_đóng_cửa,_giá_trị_của_Vn-Index_gần_như_không_đổi._",đợt_khớp_lệnh_cửa_của_Vn-Index_
"_Đợt_khớp_lệnh_liên_tục_kết_thúc_mang_lại_cho_Vn-Index_mức_tăng_1,88_điểm,_tương_đương_0,6%._",khớp_lệnh_Vn-Index_mức_tăng_number_điểm_tư_đương_number_%_
"_Kết_thúc_quãng_thời_gian_khớp_lệnh_liên_tục,_Vn-Index_mất_5,39_điểm,_tương_ứng_với_1,78%._",khớp_lệnh_Vn-Index_number_điểm_tư_với_number_%_
"_Mức_tích_lũy_của_Vn-Index_chỉ_còn_lại_1,24_điểm_khi_kết_thúc_đợt_2._",của_Vn-Index_number_điểm_đợt_number_
"_Kết_thúc_đợt_1,_Vn-Index_mất_2,37_điểm,_chỉ_có_gần_3_triệu_cổ_phiếu_được_giao_dịch._NHÓM_302_",đợt_number_Vn-Index_number_điểm_có_number_triệu_cổ_phiếu_giao_dịch_NHÓM_number_
"_Kết_thúc_phiên_có_13_cổ_phiếu_giảm_giá,_5_cổ_phiếu_tăng_giá,_chỉ_số_VN-Index_tiếp_tục_giảm_thêm_0,86_điểm,_đóng_cửa_ở_mức_275,63._",phiên_có_number_cổ_phiếu_giảm_number_cổ_phiếu_tăng_VN-Index_giảm_number_điểm_cửa_mức_number_
"_Kết_thúc_phiên_sáng_qua_có_6_cổ_phiếu_tăng_giá,_17_cổ_phiếu_giảm_giá,_chỉ_số_VN-Index_giảm_nhẹ_0,33_điểm,_đóng_cửa_ở_mức_306,72._",phiên_có_number_cổ_phiếu_tăng_number_cổ_phiếu_giảm_VN-Index_giảm_number_điểm_cửa_mức_number_
"_Phiên_giao_dịch_cuối_tuần_36,_chứng_khoán_đồng_loạt_giảm_giá,_chỉ_có_1_mã_tăng_giá,_kéo_VN-Index_xuống_13,18_điểm,_đóng_cửa_với_523,7_điểm._",giao_dịch_number_đồng_giảm_có_number_tăng_VN-Index_number_điểm_cửa_với_number_điểm_
"_Vn-Index_tăng,_song_toàn_sàn_vẫn_có_tới_78_mã_đi_xuống_và_chỉ_vỏn_vẹn_28_mã_tăng_giá._",Vn-Index_tăng_có_number_và_number_tăng_
"_Chốt_phiên_giao_dịch_sáng_Vn-Index_giảm_1,97_điểm,_tụt_xuống_429,17_điểm_với_186_mã_giảm_giá_và_chỉ_có_36_mã_tăng_giá._",phiên_giao_dịch_Vn-Index_giảm_number_điểm_number_điểm_với_number_giảm_và_có_number_tăng_
"_Kết_phiên_giao_dịch_sáng,_rổ_VN30_có_đến_21_mã_giảm_giá_đã_khiến_Vn-Index_giảm_1,7_điểm,_xuống_415,28_điểm._",phiên_giao_dịch_number_có_number_giảm_Vn-Index_giảm_number_điểm_number_điểm_
"_Đóng_cửa_giao_dịch,_chỉ_số_Vn-Index_tăng_3,41_điểm_(0,7%)_lên_mốc_494,03_điểm_với_182_mã_tăng_giá,_48_mã_giữ_tham_chiếu_và_52_mã_giảm_giá._",cửa_giao_dịch_Vn-Index_tăng_number_number_%_lên_number_điểm_với_number_tăng_number_và_number_giảm_
"_Đóng_cửa_giao_dịch,_chỉ_số_Vn-Index_tăng_2,59_điểm_(0,55%)_về_mốc_477,15_điểm_với_85_mã_tăng_giá,_92_mã_giữ_tham_chiếu_và_103_mã_giảm_giá._",cửa_giao_dịch_Vn-Index_tăng_number_number_%_number_điểm_với_number_tăng_number_và_number_giảm_
"_Toàn_sàn_có_122_mã_giảm,_chỉ_50_mã_tăng_và_82_mã_đứng_giá,_Vn-Index_lùi_về_491,22_điểm._",có_number_giảm_number_tăng_và_number_Vn-Index_number_điểm_
"_Khép_phiên_sáng_với_gần_150_mã_suy_yếu,_trong_đó_90%_cổ_phiếu_rổ_VN30_mất_giá,_Vn-Index_giảm_2,12_điểm,_xuống_470,05_điểm._",phiên_với_number_trong_number_%_cổ_phiếu_number_Vn-Index_giảm_number_điểm_number_điểm_
"_Sắc_đỏ_chiếm_chủ_đạo,_chốt_phiên,_VN-Index_giảm_5_điểm_xuống_538_điểm_với_167_mã_giảm_gấp_3_lần_mã_tăng._",phiên_VN-Index_giảm_number_điểm_number_điểm_với_number_giảm_number_tăng_
"_Đến_15h,_Vn-Index_có_188_mã_giảm,_43_mã_đứng_giá_và_chỉ_có_55_mã_tăng_điểm._NHÓM_303_",number_Vn-Index_có_number_giảm_number_và_có_number_tăng_điểm_NHÓM_number_
"_Thiếu_lực_đỡ,_Vn-Index_bị_trừ_1,56_điểm,_xuống_424_điểm,_giao_dịch_18,3_triệu_chứng_khoán,_đạt_253_tỷ_đồng._",Vn-Index_number_điểm_number_điểm_giao_dịch_number_triệu_number_tỷ_đồng_
"_Thiếu_lực_đỡ,_Vn-Index_rớt_2,64_điểm,_xuống_396,28_điểm,_giao_dịch_14,9_triệu_chứng_khoán,_tương_đương_243_tỷ_đồng._",Vn-Index_number_điểm_number_điểm_giao_dịch_number_triệu_tư_đương_number_tỷ_đồng_
"_Thiếu_lực_đỡ,_Vn-Index_giảm_2,26_điểm,_lùi_về_395,45_điểm,_chuyển_nhượng_34,2_triệu_cổ_phiếu,_đạt_489,9_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Thiếu_lực_đỡ,_Vn-Index_giảm_2_điểm,_xuống_383,1_điểm,_giao_dịch_14,1_triệu_cổ_phiếu,_tương_đương_225,7_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_giao_dịch_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Thiếu_lực_đỡ,_Vn-Index_giảm_1,36_điểm,_xuống_517,03_điểm,_giao_dịch_gần_76_triệu_cổ_phiếu,_tương_đương_1.174_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_giao_dịch_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Thiếu_lực_đỡ,_Vn-Index_giảm_5,43_điểm,_lùi_về_503,6_điểm,_giao_dịch_44,5_triệu_chứng_khoán,_trị_giá_810,49_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_giao_dịch_number_triệu_number_tỷ_đồng_
"_Thiếu_lực_đỡ,_Vn-Index_đóng_cửa_giảm_2,88_điểm,_lùi_về_501,17_điểm,_giao_dịch_hơn_86_triệu_chứng_khoán,_tương_đương_1.300_tỷ_đồng._NHÓM_304_",Vn-Index_cửa_giảm_number_điểm_number_điểm_giao_dịch_number_triệu_tư_đương_number_tỷ_đồng_NHÓM_number_
"_Dư_mua_với_khối_lượng_ít_ở_vài_mã_cổ_phiếu,_trong_khi_dư_bán_vẫn_dày_đặc,_khiến_cho_Vn-Index_mất_thêm_0,6_điểm,_1,187_triệu_đơn_vị_giao_dịch_thành_công,_tương_ứng_giá_trị_33,840_tỷ_đồng._",với_và_cổ_phiếu_trong_Vn-Index_number_điểm_number_triệu_giao_dịch_tư_number_tỷ_đồng_
"_Cùng_chung_niềm_vui_với_Vn-Index,_HaSTC-Index_sàn_Hà_Nội_giữ_phong_độ_đỉnh_cao_về_thanh_khoản,_khi_tổng_khối_lượng_giao_dịch_toàn_thị_trường_lên_đến_16,4_triệu_chứng_khoán,_trị_giá_314,9_tỷ_đồng._",với_Vn-Index_giao_dịch_trường_lên_number_triệu_number_tỷ_đồng_
"_Vn-Index_sáng_nay_giảm_mạnh_gần_20_điểm,_song,_nhà_đầu_tư_nước_ngoài_trên_sàn_TP_HCM_lại_tăng_mua_mạnh_mẽ,_với_hơn_10_triệu,_họ_mua_ròng_221_tỷ_đồng._",Vn-Index_giảm_number_điểm_nhà_đầu_tư_tăng_với_number_triệu_number_tỷ_đồng_
"_Khi_Vn-Index_xác_lập_mặt_bằng_mới_ở_trên_mức_600_điểm,_thì_cũng_là_lúc_thanh_khoản_đẩy_lên_cao,_mỗi_phiên_giao_dịch_hơn_150_triệu_cổ_phiếu_cả_2_sàn._",Vn-Index_mức_number_điểm_là_lên_phiên_giao_dịch_number_triệu_cổ_phiếu_number_
_Giá_trị_khớp_lệnh_liên_tục_chỉ_đạt_trên_430_tỷ_đồng_và_tăng_thêm_khoảng_110_tỷ_đồng_nhờ_khớp_lệnh_cuối_phiên_và_giao_dịch_thỏa_thuận_làm_giảm_mức_tích_lũy_của_Vn-Index._,khớp_lệnh_number_tỷ_đồng_và_tăng_number_tỷ_đồng_khớp_lệnh_phiên_và_giao_dịch_là_giảm_mức_của_Vn-Index_
"_Những_diễn_biến_của_thị_trường_dường_như_phán_ánh_rõ_điều_này_khi_phiên_giao_dịch_ngày_4/10,_trên_sàn_HOSE,_Vn-Index_đóng_cửa_384,51_điểm,_giảm_0,22%,_khối_lượng_giao_dịch_đạt_25,98_triệu_cổ_phiếu,_giá_trị_362,3_tỷ_đồng._",của_trường_phiên_giao_dịch_number_number_Vn-Index_cửa_number_điểm_giảm_number_%_giao_dịch_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Vn-Index_khởi_đầu_giao_dịch_bằng_việc_giảm_thêm_2,05_điểm,_thanh_khoản_xuống_thấp_khi_toàn_sàn_TP_HCM_chỉ_khớp_lệnh_hơn_2_triệu_cổ_phiếu,_trị_giá_chưa_đầy_30_tỷ_đồng._",Vn-Index_đầu_giao_dịch_giảm_number_điểm_khớp_lệnh_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Trong_những_ngày_Vn-Index_tăng_điểm,_thanh_khoản_sàn_TP_HCM_luôn_ở_mức_cao_với_khối_lượng_giao_dịch_ít_nhất_100_triệu_cổ_phiếu_mỗi_phiên,_trị_giá_trên_1.200_tỷ_đồng._NHÓM_305_",Vn-Index_tăng_điểm_mức_với_giao_dịch_number_triệu_cổ_phiếu_phiên_number_tỷ_đồng_NHÓM_number_
"_Cuối_ngày,_Vn-Index_tăng_7,66_điểm,_lên_399,22_điểm,_chuyển_nhượng_41,1_triệu_chứng_khoán,_ứng_với_555,2_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_với_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_3,58_điểm,_lên_493,53_điểm,_sang_tay_38,3_triệu_cổ_phiếu,_tương_đương_908,89_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_6,56_điểm,_lên_487,04_điểm,_chuyển_nhượng_52,3_triệu_cổ_phiếu,_tương_đương_1.067_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_giảm_8,58_điểm,_xuống_497,35_điểm,_sang_tay_52,1_triệu_cổ_phiếu,_tương_đương_999,79_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_giảm_8,58_điểm,_xuống_497,35_điểm,_sang_tay_52,1_triệu_cổ_phiếu,_tương_đương_999,79_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_14,77_điểm,_lên_508,81_điểm,_chuyển_nhượng_55_triệu_cổ_phiếu,_tương_đương_1.171_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_14,77_điểm,_lên_508,81_điểm,_chuyển_nhượng_55_triệu_cổ_phiếu,_tương_đương_1.171_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_0,37_điểm,_lên_491,04_điểm,_chuyển_nhượng_38,9_triệu_cổ_phiếu,_tương_đương_600,34_điểm._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_điểm_
"_Cuối_ngày,_Vn-Index_tăng_1,8_điểm,_lên_491,26_điểm,_chuyển_nhượng_38,9_triệu_cổ_phiếu,_tương_đương_756,95_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_giảm_0,51_điểm,_xuống_485,07_điểm,_chuyển_nhượng_63,5_triệu_cổ_phiếu,_trị_giá_hơn_1.160_tỷ_đồng._",Vn-Index_giảm_number_điểm_number_điểm_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_6,36_điểm,_lên_521,45_điểm,_sang_tay_76_triệu_cổ_phiếu,_tương_đương_1.237_tỷ_đồng._",Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Nghỉ_giữa_phiên,_Vn-Index_tăng_2,49_điểm,_lên_524,44_điểm,_chuyển_nhượng_41,7_triệu_cổ_phiếu,_tương_đương_661,39_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_ngày,_Vn-Index_tăng_9,8_điểm_(tương_đương_2,04%),_lên_489,84_điểm,_giao_dịch_38_triệu_đơn_vị,_tương_đương_670,27_tỷ_đồng._",Vn-Index_tăng_number_điểm_tư_đương_number_%_lên_number_điểm_giao_dịch_number_triệu_tư_đương_number_tỷ_đồng_
"_Nghỉ_giữa_phiên,_Vn-Index_tăng_1,23_điểm,_lên_500,82_điểm,_chuyển_nhượng_30,7_triệu_cổ_phiếu,_tương_đương_575_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Nghỉ_giữa_phiên,_Vn-Index_tăng_3,08_điểm,_lên_503,65_điểm,_chuyển_nhượng_46,7_triệu_cổ_phiếu,_trị_giá_699,28_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Cuối_phiên_chiều,_Vn-Index_tăng_8,69_điểm,_lên_552,75_điểm,_chuyển_nhượng_127,18_triệu_cổ_phiếu,_tương_đương_1.735,57_tỷ_đồng._NHÓM_306_",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_number_tỷ_đồng_NHÓM_number_
"_Đóng_cửa_thị_trường,_Vn-Index_tăng_1,46%._",cửa_trường_Vn-Index_tăng_number_%_
"_Đóng_cửa_thị_trường,_Vn-Index_tăng_2,01%._",cửa_trường_Vn-Index_tăng_number_%_
"_Đóng_cửa_thị_trường,_Vn-Index_tăng_3,49%._",cửa_trường_Vn-Index_tăng_number_%_
"_Đóng_cửa_thị_trường,_Vn-Index_giảm_3,23%._",cửa_trường_Vn-Index_giảm_number_%_
"_Đóng_cửa_thị_trường,_Vn-Index_tăng_nhẹ_0,01%._NHÓM_307_",cửa_trường_Vn-Index_tăng_number_%_NHÓM_number_
"_Vn-Index_lại_lập_kỷ_lục_mới_với_289,33_điểm,_tăng_13,38_điểm._",Vn-Index_với_number_điểm_tăng_number_điểm_
"_Diễn_biến_này_đẩy_Vn-Index_giảm_nhanh_3,7_điểm,_về_469,01_điểm._",Vn-Index_giảm_number_điểm_number_điểm_
"_Vn-Index_cũng_cải_thiện_mạnh_để_đóng_cửa_ở_416,77_điểm,_tăng_6,65_điểm._",Vn-Index_cửa_number_điểm_tăng_number_điểm_
"_Diễn_biến_này_phần_nào_đã_kéo_Vn-Index_giảm_0,81_điểm,_về_407,58_điểm._",Vn-Index_giảm_number_điểm_number_điểm_
"_Thiếu_lực_đỡ,_đóng_cửa,_Vn-Index_giảm_0,91_điểm,_về_493,62_điểm._NHÓM_308_",cửa_Vn-Index_giảm_number_điểm_number_điểm_NHÓM_number_
"_Trong_đợt_khớp_lệnh_liên_tục,_Vn-Index_dao_động_quanh_ngưỡng_490_điểm_với_biên_độ_hẹp._",đợt_khớp_lệnh_Vn-Index_number_điểm_với_
_Vn-Index_đóng_cửa_tuần_trước_bằng_phiên_giằng_co_trong_biên_độ_hẹp._NHÓM_309_,Vn-Index_cửa_phiên_trong_NHÓM_number_
"_VN-Index_gần_như_đứng_yên_với_mức_184,15_điểm_(-0,2%)_nhưng_khối_lượng_giao_dịch_lại_giảm_mạnh._",VN-Index_với_mức_number_điểm_number_%_giao_dịch_giảm_
"_Chứng_khoán_Việt_Nam_kết_thúc_giao_dịch_khi_Vn-Index_chốt_ở_mức_366,02_điểm._",giao_dịch_Vn-Index_mức_number_điểm_
"_Vn-Index_loay_hoay,_giằng_co_quanh_mốc_300,_với_giá_trị_giao_dịch_ổn_định_ở_mức_thấp._",Vn-Index_number_với_giao_dịch_mức_
_Vn-Index_dao_động_theo_hình_răng_cưa_quanh_mức_giá_trên_dưới_300_điểm._,Vn-Index_mức_number_điểm_
_Dự_báo_Vn-Index_có_thể_sẽ_biến_động_nhẹ_quanh_mức_460_điểm_trong_phiên_giao_dịch_hôm_nay._,Vn-Index_có_mức_number_điểm_trong_phiên_giao_dịch_
"_Dự_đoán_tuần_giao_dịch_này,_Vn-Index_tiếp_tục_điều_chỉnh_giảm_và_có_thể_dao_động_trong_khoảng_520-560_điểm._",giao_dịch_Vn-Index_giảm_và_có_trong_number_number_điểm_
_Vn-Index_nhiều_khả_năng_dao_động_trong_khoảng_510-525_điểm_và_kết_thúc_tuần_ở_mức_trên_517._,Vn-Index_trong_number_number_điểm_và_mức_number_
_Vn-Index_biến_động_nhẹ_và_phần_lớn_thời_gian_đều_trên_mức_tham_chiếu._,Vn-Index_và_mức_
"_Tuần_sau,_nhiều_khả_năng_Vn-Index_dao_động_trong_vùng_460-490_điểm_nhưng_với_quy_mô_giao_dịch_thấp._",Vn-Index_trong_number_number_điểm_với_giao_dịch_
"_Mức_giảm_bình_quân_của_Vn-Index_là_1,59%,_trong_khi_HNX-Index_giảm_tới_6,48%._",giảm_của_Vn-Index_là_number_%_trong_giảm_number_%_
"_Hiện_Vn-Index_ở_gần_mốc_490_điểm,_nhiều_khả_năng_sẽ_giằng_co_trong_phiên_hôm_nay._",Vn-Index_number_điểm_trong_phiên_
"_Tuy_nhiên,_khả_năng_Vn-Index_kết_thúc_năm_Mậu_Tuất_tối_thiểu_ở_vùng_1.130-1.200_điểm,_tăng_trong_ngưỡng_15%._NHÓM_310_",Vn-Index_number_number_điểm_tăng_trong_number_%_NHÓM_number_
"_Hầu_hết_cổ_phiếu_chủ_chốt_đều_lên_điểm_trong_sáng_nay,_trong_đó_FPT_giữ_vai_trò_đầu_tàu,_tăng_một_mạch_9_điểm,_chốt_giá_280.000_đồng_với_273.700_đơn_vị_khớp_lệnh_thành_công,_góp_phần_kéo_Vn-Index_tiến_sát_ngưỡng_1.100_điểm._",cổ_phiếu_lên_điểm_trong_trong_đầu_tăng_number_điểm_number_đồng_với_number_khớp_lệnh_Vn-Index_number_điểm_
"_Tuy_nhiên,_nếu_như_cuối_phiên_hôm_qua_STB,_SSI,_VSH,_VNM_bật_lên_giúp_Vn-Index_giữ_đà_tăng_nhẹ_thì_hôm_nay_2_mã_STB_và_SSI_chững_lại_ngay_từ_đầu_khiến_cho_chỉ_số_chung_mất_điểm._",phiên_lên_Vn-Index_tăng_number_và_đầu_điểm_
"_Trong_nhóm_cổ_phiếu_thuộc_danh_mục_đầu_tư_của_Indochina_Capital,_HPG_đi_xuống,_trong_khi_DPM,_PHR,_REE,_VCB_lùi_về_giá_tham_chiếu_và_góp_phần_hạn_chế_đà_tăng_của_Vn-Index_trong_nửa_sau_của_phiên._",cổ_phiếu_đầu_tư_của_trong_và_tăng_của_Vn-Index_trong_của_phiên_
"_Tuy_nhiên,_đà_tăng_giá_của_một_số_cổ_phiếu_có_thanh_khoản_tốt_như_BVH,_CTG,_FPT,_KBC,_NTL,_REE_và_VNM…_tiếp_tục_trở_thành_động_lực_giúp_VN-Index_tăng_trở_lại_vào_nửa_cuối_phiên_giao_dịch_sáng_nay._",tăng_của_cổ_phiếu_có_và_VN-Index_tăng_và_phiên_giao_dịch_
"_Đà_tăng_điểm_của_thị_trường_trở_thành_đòn_bẩy,_bật_chỉ_báo_màu_xanh_cho_một_số_blue-chip_đang_giữ_giá_tham_chiếu_như_BVH,_CTG,_SAM,_SSI,_STB…_Khoảng_9h15,_Vn-Index_đã_tăng_hơn_8_điểm._",tăng_điểm_của_trường_number_number_Vn-Index_tăng_number_điểm_
"_Ngoài_những_cổ_phiếu_có_giá_trị_vốn_hóa_lớn_tăng_điểm_ngay_từ_đầu,_thì_nhiều_blue-chip_vào_gần_cuối_phiên_cũng_chuyển_từ_sắc_đỏ_sang_xanh_(FPT,_MSN,_VIC...),_hỗ_trợ_Vn-Index_tăng_nhẹ._",cổ_phiếu_có_tăng_điểm_đầu_và_phiên_Vn-Index_tăng_
"_Trong_số_20_cổ_phiếu_vốn_hóa_lớn_nhất,_VCB,_VNM_tăng_trần,_CTG_tăng_nhẹ_0,4_điểm,_STB,_SJS,_KDC_đứng_giá,_còn_lại_đồng_loạt_mất_điểm,_khiến_Vn-Index_sụt_giảm_mạnh_nhất_trong_hơn_một_tháng_qua._",number_cổ_phiếu_tăng_tăng_number_điểm_đồng_điểm_Vn-Index_giảm_trong_
"_Bước_sang_khớp_lệnh_liên_tục,_thị_trường_phân_hóa_mạnh_khi_nhóm_cổ_phiếu_có_vốn_hóa_lớn_nhất_trên_sàn_gồm_BVH,_MSN,_VIC…_tiếp_tục_tăng_trần_và_trở_thành_động_lực_tăng_điểm_chính_cho_Vn-Index._",khớp_lệnh_trường_cổ_phiếu_có_tăng_và_tăng_điểm_Vn-Index_
"_Ngoài_ra,_đà_tăng_của_thị_trường_cũng_được_hỗ_trợ_từ_một_số_cổ_phiếu_tăng_trần_khác_như_PAN,_PXM,_HLG,_MCG,_MCV,_PXI,_PXT…_Vn-Index_nhờ_đó_kết_phiên_ở_443,95_điểm,_tăng_4,38_điểm._",tăng_của_trường_cổ_phiếu_tăng_Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Nhiều_blue-chip_biến_động_với_biên_độ_hẹp,_tăng_giảm_trái_chiều_như_DPM,_HAG,_FPT,_VIC,_CTG,_VPL,_EIB…_Vn-Index_giảm_điểm_trong_phần_lớn_thời_gian_giao_dịch_và_giảm_0,15_điểm_vào_cuối_đợt_2._",với_tăng_giảm_Vn-Index_giảm_điểm_trong_giao_dịch_và_giảm_number_điểm_và_đợt_number_
"_Bước_sang_khớp_lệnh_liên_tục,_Vn-Index_thoắt_tăng,_thoắt_giảm_liên_tục_do_tác_động_của_các_mã_lớn_như_BVH,_MSN,_VIC,_VPL,_VNM…_Trong_đó,_giá_MSN,_VIC_dao_động_trong_khoảng_1.000_đồng_quanh_tham_chiếu._",khớp_lệnh_Vn-Index_tăng_giảm_của_trong_number_đồng_
